Source IP,Attack Type,Attack Severity,Data Exfiltrated,Response Action
25.71.124.173,Phishing,Critical,TRUE,Blocked
165.194.7.255,Ransomware,High,FALSE,Contained
178.160.18.41,Malware,Critical,FALSE,Eradicated
134.125.71.10,DDoS,Medium,FALSE,Blocked
32.99.114.51,Insider Threat,Critical,FALSE,Eradicated
113.236.125.52,Malware,High,FALSE,Eradicated
206.130.240.166,DDoS,Medium,FALSE,Blocked
65.238.158.62,Phishing,Low,FALSE,Recovered
107.109.194.121,Insider Threat,Critical,FALSE,Eradicated
217.145.24.206,Insider Threat,High,FALSE,Recovered
39.46.100.160,Phishing,Critical,FALSE,Eradicated
41.34.252.38,Ransomware,High,FALSE,Contained
7.253.9.34,Ransomware,Low,FALSE,Blocked
103.29.200.34,Phishing,High,FALSE,Contained
21.115.166.3,Ransomware,Critical,FALSE,Blocked
123.108.249.255,Ransomware,Critical,TRUE,Contained
209.124.83.120,Malware,Medium,FALSE,Blocked
167.244.163.46,Insider Threat,Critical,FALSE,Blocked
177.113.161.124,DDoS,High,FALSE,Eradicated
45.110.26.102,Malware,High,FALSE,Contained
146.103.59.4,Malware,Critical,FALSE,Blocked
104.50.155.73,Ransomware,Medium,TRUE,Recovered
209.33.63.22,Ransomware,High,TRUE,Contained
93.118.186.147,Phishing,Critical,FALSE,Recovered
113.194.88.37,DDoS,Low,TRUE,Recovered
75.44.74.50,Malware,Low,FALSE,Eradicated
45.75.66.41,Insider Threat,Medium,FALSE,Blocked
14.120.4.177,Insider Threat,High,FALSE,Blocked
112.112.121.8,DDoS,Low,FALSE,Eradicated
168.13.109.104,Phishing,High,FALSE,Contained
152.231.39.243,Phishing,Medium,FALSE,Recovered
96.214.215.83,Malware,Critical,FALSE,Recovered
5.185.207.219,Malware,Critical,FALSE,Contained
12.79.199.95,Ransomware,Critical,FALSE,Contained
165.119.229.184,DDoS,High,TRUE,Blocked
45.119.238.117,Ransomware,High,FALSE,Recovered
34.1.124.18,Malware,Critical,TRUE,Blocked
221.124.24.182,Ransomware,High,FALSE,Recovered
57.3.244.58,Insider Threat,Low,FALSE,Eradicated
133.206.218.129,Ransomware,Critical,FALSE,Recovered
81.232.113.231,Insider Threat,Medium,FALSE,Blocked
182.213.146.42,Malware,High,FALSE,Recovered
212.54.14.144,DDoS,Medium,TRUE,Recovered
89.1.176.11,Malware,Low,FALSE,Contained
132.236.163.168,Insider Threat,Low,FALSE,Blocked
91.253.82.205,Insider Threat,Medium,FALSE,Eradicated
153.234.84.49,Ransomware,Medium,TRUE,Blocked
55.206.201.13,DDoS,Low,FALSE,Blocked
123.235.252.26,DDoS,Low,FALSE,Recovered
193.219.162.91,Insider Threat,Low,FALSE,Contained
131.162.124.8,Phishing,Low,FALSE,Blocked
49.205.176.63,Ransomware,Medium,FALSE,Contained
81.20.0.32,DDoS,Critical,FALSE,Recovered
185.176.3.239,DDoS,Critical,FALSE,Recovered
165.183.215.121,Phishing,High,FALSE,Blocked
102.45.163.232,DDoS,Critical,FALSE,Contained
144.133.2.180,Malware,High,FALSE,Contained
44.25.47.250,DDoS,Critical,FALSE,Eradicated
46.3.111.183,Malware,Critical,FALSE,Blocked
54.23.191.50,Insider Threat,Low,FALSE,Contained
29.100.97.185,Phishing,Critical,TRUE,Recovered
1.79.170.185,Phishing,Critical,FALSE,Recovered
51.185.75.61,Ransomware,Medium,FALSE,Eradicated
154.119.77.186,Malware,High,FALSE,Recovered
6.254.108.56,DDoS,Low,FALSE,Blocked
204.226.253.221,Ransomware,High,FALSE,Recovered
103.74.160.65,Phishing,Medium,FALSE,Eradicated
124.95.193.75,Ransomware,Low,FALSE,Eradicated
163.68.185.48,Phishing,Medium,FALSE,Recovered
62.134.173.161,Insider Threat,Low,FALSE,Recovered
220.77.36.2,Ransomware,Medium,FALSE,Blocked
189.71.178.225,Phishing,High,FALSE,Blocked
191.117.183.73,Insider Threat,Critical,FALSE,Contained
80.120.39.249,Insider Threat,Critical,FALSE,Contained
218.104.101.238,DDoS,Low,FALSE,Eradicated
8.106.92.117,Malware,Low,FALSE,Blocked
155.239.212.255,Ransomware,High,FALSE,Contained
41.105.159.168,Ransomware,Critical,FALSE,Contained
185.182.30.207,Ransomware,Low,FALSE,Eradicated
84.108.249.166,Insider Threat,Critical,FALSE,Recovered
57.210.34.249,Ransomware,Medium,FALSE,Eradicated
1.196.252.18,Ransomware,Medium,FALSE,Recovered
118.184.25.188,Phishing,Low,FALSE,Blocked
19.164.87.11,Ransomware,Low,FALSE,Eradicated
87.178.121.102,Malware,Medium,FALSE,Recovered
62.247.203.180,Phishing,Medium,FALSE,Blocked
213.145.94.208,Malware,High,FALSE,Contained
195.45.199.184,Phishing,Critical,FALSE,Blocked
96.148.175.116,DDoS,Low,FALSE,Eradicated
95.56.0.120,Ransomware,Medium,FALSE,Eradicated
46.127.156.2,DDoS,Medium,FALSE,Eradicated
166.187.76.199,DDoS,High,FALSE,Recovered
27.170.36.47,Malware,High,FALSE,Recovered
63.194.82.80,Ransomware,Low,TRUE,Recovered
104.222.234.164,DDoS,High,FALSE,Contained
171.235.110.144,Malware,Low,FALSE,Contained
151.94.0.218,Insider Threat,Low,FALSE,Blocked
66.138.103.42,Ransomware,Medium,FALSE,Blocked
60.255.175.40,Ransomware,Low,FALSE,Eradicated
18.137.191.84,Malware,High,FALSE,Blocked
66.142.11.3,DDoS,Critical,TRUE,Recovered
177.239.245.127,Malware,Medium,FALSE,Eradicated
139.198.249.177,Ransomware,Low,FALSE,Contained
108.40.152.56,DDoS,Medium,FALSE,Recovered
170.232.124.69,DDoS,Low,FALSE,Contained
179.157.80.86,DDoS,Low,FALSE,Contained
120.235.182.100,Malware,Low,FALSE,Contained
70.1.52.145,Insider Threat,Critical,FALSE,Blocked
77.169.185.190,Insider Threat,High,FALSE,Blocked
30.246.250.21,Malware,High,FALSE,Contained
144.184.227.14,Insider Threat,Medium,FALSE,Eradicated
174.24.210.81,Phishing,Low,TRUE,Blocked
100.205.175.84,DDoS,High,FALSE,Recovered
21.26.34.209,Malware,High,FALSE,Recovered
204.6.86.25,Malware,Critical,TRUE,Contained
155.249.51.132,Insider Threat,High,FALSE,Blocked
67.184.3.104,DDoS,Low,FALSE,Contained
154.123.183.17,Malware,Low,FALSE,Recovered
69.235.191.82,Malware,Low,FALSE,Contained
69.134.61.213,DDoS,Critical,FALSE,Contained
101.80.76.112,Insider Threat,Medium,TRUE,Recovered
157.241.84.92,Ransomware,High,FALSE,Eradicated
141.223.191.81,Ransomware,High,FALSE,Eradicated
131.251.224.121,DDoS,Medium,FALSE,Recovered
149.222.215.152,DDoS,Medium,TRUE,Eradicated
47.86.69.29,Insider Threat,High,FALSE,Blocked
82.166.241.205,DDoS,Low,FALSE,Eradicated
144.97.83.234,Insider Threat,Medium,FALSE,Recovered
16.182.53.248,Insider Threat,Critical,FALSE,Recovered
116.115.16.17,Malware,Low,FALSE,Recovered
128.73.71.170,DDoS,High,FALSE,Blocked
165.46.120.204,DDoS,Critical,FALSE,Contained
206.204.81.66,Insider Threat,Low,TRUE,Blocked
119.252.184.170,Ransomware,Medium,FALSE,Recovered
189.11.181.69,Malware,Critical,FALSE,Eradicated
18.211.198.194,DDoS,Low,FALSE,Eradicated
33.229.138.184,Phishing,Medium,FALSE,Recovered
59.30.113.171,Phishing,Medium,FALSE,Recovered
184.79.116.26,Insider Threat,Low,FALSE,Contained
165.126.219.203,Insider Threat,Low,FALSE,Contained
76.153.41.99,Ransomware,Critical,FALSE,Eradicated
159.4.145.1,Ransomware,Low,FALSE,Recovered
4.145.67.255,Insider Threat,Critical,FALSE,Eradicated
167.176.139.1,Phishing,High,FALSE,Recovered
80.96.193.57,DDoS,Low,FALSE,Blocked
163.184.228.29,DDoS,Medium,FALSE,Blocked
168.205.249.193,DDoS,Low,FALSE,Recovered
24.154.129.90,Insider Threat,High,FALSE,Eradicated
187.204.114.218,Phishing,High,FALSE,Recovered
71.27.148.6,Ransomware,Critical,FALSE,Blocked
159.45.173.87,Malware,High,FALSE,Eradicated
148.55.26.138,Ransomware,High,FALSE,Recovered
117.70.90.103,Malware,Critical,FALSE,Blocked
152.119.64.17,Insider Threat,Medium,FALSE,Recovered
171.199.44.82,Insider Threat,Medium,FALSE,Contained
142.64.21.117,Malware,Medium,FALSE,Blocked
89.12.150.192,DDoS,Critical,FALSE,Recovered
125.234.9.9,DDoS,Low,FALSE,Blocked
30.234.176.191,Ransomware,Low,FALSE,Blocked
176.58.162.194,Insider Threat,Low,FALSE,Recovered
50.27.99.16,DDoS,High,FALSE,Recovered
17.248.59.99,Ransomware,High,FALSE,Blocked
145.7.11.155,Malware,Low,FALSE,Blocked
49.147.24.86,DDoS,Low,FALSE,Blocked
103.3.110.170,Insider Threat,Medium,FALSE,Eradicated
143.186.106.248,Malware,Medium,FALSE,Blocked
179.88.227.64,Ransomware,Medium,FALSE,Recovered
209.83.186.125,Insider Threat,Medium,FALSE,Blocked
19.197.211.169,Malware,Low,FALSE,Eradicated
39.63.169.147,Ransomware,Low,FALSE,Recovered
94.232.230.254,Insider Threat,Low,FALSE,Blocked
165.184.195.118,Malware,Low,FALSE,Blocked
214.255.174.237,Insider Threat,Medium,FALSE,Contained
217.168.142.232,Insider Threat,High,FALSE,Contained
172.161.66.146,DDoS,Critical,FALSE,Blocked
53.218.62.122,Phishing,Low,FALSE,Blocked
108.113.116.25,Insider Threat,Critical,TRUE,Blocked
20.253.182.21,DDoS,Low,TRUE,Contained
115.62.26.71,Ransomware,Critical,FALSE,Eradicated
196.187.112.201,Ransomware,Low,TRUE,Blocked
161.208.37.27,Ransomware,Medium,FALSE,Blocked
188.79.51.108,DDoS,Critical,FALSE,Blocked
104.188.119.248,Phishing,Medium,FALSE,Recovered
96.39.6.12,Malware,High,FALSE,Eradicated
43.233.247.247,DDoS,Critical,FALSE,Contained
148.54.245.164,Phishing,Critical,FALSE,Blocked
194.62.248.84,Malware,Low,TRUE,Blocked
32.7.173.143,Malware,Medium,TRUE,Recovered
3.114.254.28,Insider Threat,Medium,FALSE,Contained
168.114.210.22,DDoS,High,FALSE,Eradicated
169.26.196.253,Malware,Low,FALSE,Blocked
17.21.76.198,Malware,Low,FALSE,Blocked
23.215.31.149,Ransomware,Critical,TRUE,Contained
142.88.147.44,DDoS,Medium,FALSE,Recovered
99.198.213.240,Ransomware,Critical,FALSE,Contained
151.122.89.115,Malware,Critical,FALSE,Eradicated
218.59.132.119,Insider Threat,Low,FALSE,Recovered
63.192.10.132,Phishing,Low,FALSE,Recovered
196.255.226.149,Ransomware,Critical,FALSE,Contained
9.204.126.178,Phishing,Low,FALSE,Blocked
68.14.84.91,Phishing,Low,FALSE,Blocked
98.214.240.8,Phishing,Medium,FALSE,Contained
116.253.162.11,Insider Threat,Critical,FALSE,Recovered
171.184.122.206,Insider Threat,Low,FALSE,Eradicated
218.4.90.173,Phishing,Critical,FALSE,Recovered
194.57.160.42,Ransomware,High,FALSE,Eradicated
57.154.94.117,DDoS,Medium,FALSE,Blocked
36.23.41.43,Malware,Medium,FALSE,Recovered
214.26.67.184,DDoS,Medium,FALSE,Blocked
140.179.131.254,DDoS,High,FALSE,Eradicated
157.65.51.13,Malware,High,FALSE,Eradicated
157.25.88.64,Malware,Medium,FALSE,Eradicated
17.199.185.152,Malware,Low,FALSE,Contained
122.236.222.117,Ransomware,High,FALSE,Contained
184.81.179.164,Ransomware,Critical,FALSE,Recovered
11.203.197.143,Ransomware,Medium,FALSE,Eradicated
195.205.53.208,Insider Threat,High,FALSE,Contained
59.21.165.248,Malware,Medium,TRUE,Contained
179.155.100.105,DDoS,High,FALSE,Contained
47.214.108.149,Ransomware,Critical,FALSE,Recovered
208.255.84.109,DDoS,Medium,FALSE,Blocked
131.246.6.8,Insider Threat,High,FALSE,Contained
82.211.175.246,Insider Threat,Low,FALSE,Recovered
13.131.166.75,Insider Threat,Critical,TRUE,Contained
67.128.35.131,Insider Threat,Low,FALSE,Eradicated
59.175.43.172,Ransomware,Medium,FALSE,Blocked
15.229.212.225,Phishing,Critical,FALSE,Recovered
178.136.129.122,Malware,Low,FALSE,Recovered
182.68.248.128,Insider Threat,Medium,FALSE,Blocked
80.38.168.51,DDoS,High,FALSE,Recovered
185.93.181.126,Phishing,High,FALSE,Eradicated
167.115.229.188,Phishing,Medium,TRUE,Contained
218.37.139.54,Ransomware,Low,TRUE,Eradicated
93.233.137.180,Phishing,Low,FALSE,Contained
116.114.133.18,DDoS,Low,FALSE,Recovered
32.156.93.87,Insider Threat,Medium,FALSE,Eradicated
93.114.199.219,DDoS,Medium,FALSE,Blocked
90.86.253.217,Insider Threat,Low,FALSE,Recovered
216.230.244.15,Phishing,Low,FALSE,Eradicated
51.177.55.165,Insider Threat,Critical,FALSE,Eradicated
79.177.12.170,Malware,Low,FALSE,Contained
146.95.206.239,Phishing,Medium,FALSE,Contained
223.33.200.108,Phishing,High,FALSE,Blocked
208.152.152.81,Phishing,Critical,FALSE,Contained
7.174.197.91,Malware,Critical,FALSE,Blocked
202.30.242.38,Ransomware,Low,FALSE,Blocked
115.146.207.205,Malware,Critical,FALSE,Eradicated
206.33.42.195,Phishing,Low,FALSE,Contained
196.131.53.181,DDoS,High,FALSE,Contained
126.87.186.67,Malware,Low,FALSE,Recovered
17.75.86.250,Malware,High,FALSE,Contained
175.65.191.32,Insider Threat,Critical,FALSE,Eradicated
153.34.193.41,Ransomware,Critical,FALSE,Recovered
205.240.117.77,Insider Threat,Medium,FALSE,Blocked
128.247.21.124,Insider Threat,Critical,FALSE,Eradicated
159.212.235.60,Phishing,Medium,FALSE,Blocked
147.111.203.35,Malware,Medium,FALSE,Blocked
181.86.30.2,Insider Threat,High,FALSE,Contained
146.125.49.153,Malware,Low,FALSE,Blocked
58.93.139.48,Insider Threat,High,FALSE,Recovered
39.28.127.232,Phishing,Medium,TRUE,Recovered
169.27.19.87,DDoS,Low,FALSE,Eradicated
65.226.116.149,Insider Threat,Critical,FALSE,Recovered
222.249.243.16,Ransomware,Medium,FALSE,Contained
23.95.36.48,Ransomware,Critical,FALSE,Blocked
9.215.80.201,Ransomware,Low,FALSE,Contained
131.61.133.216,Ransomware,Low,FALSE,Eradicated
181.215.30.68,DDoS,Critical,FALSE,Recovered
114.124.12.117,Insider Threat,Medium,FALSE,Recovered
59.46.134.40,Insider Threat,Low,FALSE,Contained
137.170.108.128,Insider Threat,Low,FALSE,Eradicated
174.229.171.155,Phishing,Critical,FALSE,Eradicated
90.66.244.74,Ransomware,Medium,FALSE,Eradicated
130.16.44.188,Ransomware,Low,FALSE,Recovered
123.48.155.39,Malware,Medium,FALSE,Blocked
14.183.197.190,Ransomware,High,FALSE,Blocked
101.175.53.16,Phishing,Critical,FALSE,Recovered
208.2.115.137,Insider Threat,Medium,FALSE,Blocked
80.135.175.98,Malware,Low,FALSE,Blocked
93.45.156.15,Malware,Critical,FALSE,Eradicated
59.177.47.215,Insider Threat,Medium,FALSE,Recovered
81.159.37.77,Ransomware,Critical,FALSE,Recovered
49.81.200.10,Phishing,High,FALSE,Recovered
160.217.147.238,Phishing,High,FALSE,Recovered
87.249.191.40,Ransomware,Low,FALSE,Blocked
148.76.168.215,Malware,Critical,FALSE,Recovered
102.165.75.46,Ransomware,Critical,FALSE,Blocked
125.74.60.79,Insider Threat,Medium,FALSE,Blocked
51.35.68.237,Malware,Critical,FALSE,Contained
203.157.44.78,Malware,Critical,FALSE,Blocked
154.75.166.112,Ransomware,Low,FALSE,Eradicated
218.116.80.5,Phishing,High,FALSE,Contained
125.37.88.155,Insider Threat,Low,FALSE,Eradicated
80.180.213.153,Ransomware,Critical,FALSE,Blocked
107.56.130.121,DDoS,Critical,FALSE,Blocked
42.223.47.15,Malware,High,FALSE,Blocked
188.238.232.80,Ransomware,Medium,FALSE,Blocked
19.25.128.29,DDoS,Medium,TRUE,Recovered
131.7.246.247,Insider Threat,Low,FALSE,Recovered
146.112.38.57,Ransomware,Low,TRUE,Eradicated
86.203.108.83,Phishing,Medium,FALSE,Blocked
8.72.98.147,Ransomware,Critical,FALSE,Contained
101.116.235.233,Malware,Low,FALSE,Eradicated
153.68.90.9,Insider Threat,High,TRUE,Eradicated
113.85.136.153,Malware,Critical,FALSE,Recovered
145.239.49.246,Malware,Medium,TRUE,Blocked
197.9.252.86,Ransomware,Low,FALSE,Contained
154.5.53.184,Malware,Critical,FALSE,Contained
72.59.34.69,Phishing,Medium,FALSE,Recovered
112.149.18.140,Malware,High,FALSE,Eradicated
94.211.249.55,Malware,High,FALSE,Contained
104.191.162.163,DDoS,Critical,FALSE,Eradicated
46.86.176.105,Insider Threat,Low,FALSE,Contained
32.179.60.151,Phishing,High,FALSE,Blocked
27.16.164.106,Phishing,Critical,FALSE,Recovered
102.113.233.81,DDoS,Medium,FALSE,Recovered
8.124.112.207,Ransomware,Critical,FALSE,Eradicated
119.39.52.160,Phishing,Medium,FALSE,Recovered
133.203.60.176,Malware,Medium,FALSE,Recovered
154.158.81.40,DDoS,Critical,FALSE,Eradicated
143.33.176.82,Phishing,Medium,FALSE,Recovered
14.152.100.228,Phishing,Critical,FALSE,Recovered
130.115.219.220,Ransomware,Medium,FALSE,Contained
23.66.210.158,Malware,Low,TRUE,Recovered
157.188.164.34,Ransomware,Medium,FALSE,Blocked
16.23.199.239,Malware,Critical,FALSE,Blocked
221.252.208.226,Phishing,High,FALSE,Contained
46.181.48.204,Ransomware,Critical,FALSE,Eradicated
96.76.133.225,Malware,Critical,FALSE,Recovered
10.98.222.4,DDoS,Critical,FALSE,Recovered
178.121.68.137,Insider Threat,High,FALSE,Recovered
189.24.165.174,Ransomware,High,FALSE,Recovered
223.190.215.150,DDoS,Medium,TRUE,Recovered
146.76.90.8,Insider Threat,Medium,FALSE,Eradicated
129.252.81.194,Phishing,Critical,FALSE,Recovered
26.219.175.216,Malware,High,FALSE,Recovered
85.121.182.73,Phishing,Critical,FALSE,Eradicated
78.221.97.31,Phishing,Medium,FALSE,Recovered
153.165.226.195,Insider Threat,Medium,FALSE,Recovered
59.108.4.2,Insider Threat,High,FALSE,Recovered
177.228.61.75,Phishing,High,FALSE,Eradicated
75.10.148.53,DDoS,High,FALSE,Eradicated
8.107.24.15,Phishing,High,FALSE,Blocked
167.21.43.93,Insider Threat,Medium,TRUE,Eradicated
160.98.158.90,Phishing,High,FALSE,Contained
116.47.38.169,Malware,Critical,FALSE,Eradicated
134.37.5.29,Insider Threat,Critical,FALSE,Eradicated
17.187.101.192,Phishing,Low,FALSE,Recovered
220.126.245.52,DDoS,Low,TRUE,Eradicated
187.201.138.99,Phishing,High,FALSE,Eradicated
95.1.97.50,Ransomware,Low,FALSE,Recovered
158.187.156.21,Insider Threat,High,FALSE,Contained
28.46.45.221,Insider Threat,High,FALSE,Recovered
140.25.48.253,Ransomware,Medium,FALSE,Recovered
78.222.163.71,DDoS,Medium,FALSE,Eradicated
21.87.199.245,Ransomware,Medium,TRUE,Blocked
58.221.10.56,Ransomware,Critical,FALSE,Contained
180.125.164.251,Insider Threat,High,FALSE,Blocked
52.26.11.211,Phishing,High,FALSE,Eradicated
79.233.229.218,Ransomware,Critical,FALSE,Recovered
44.102.50.43,DDoS,High,FALSE,Recovered
50.7.23.238,Phishing,Low,FALSE,Contained
143.88.194.85,Phishing,Critical,FALSE,Contained
87.148.119.234,Malware,High,FALSE,Blocked
41.156.1.198,Insider Threat,Low,TRUE,Eradicated
162.78.54.131,Malware,Low,FALSE,Contained
55.18.61.241,Malware,Critical,FALSE,Blocked
123.27.24.101,Malware,Critical,FALSE,Contained
22.54.30.173,Ransomware,High,FALSE,Recovered
140.76.121.114,DDoS,Medium,FALSE,Contained
104.23.116.75,Malware,Critical,FALSE,Eradicated
100.5.53.141,Malware,High,TRUE,Contained
75.119.81.169,Ransomware,High,FALSE,Eradicated
29.243.197.148,Insider Threat,Low,TRUE,Eradicated
82.175.71.134,DDoS,High,FALSE,Recovered
216.213.48.153,DDoS,Critical,FALSE,Blocked
34.18.162.72,Malware,Low,FALSE,Blocked
213.43.57.147,Insider Threat,Medium,FALSE,Eradicated
134.145.138.83,Insider Threat,Low,FALSE,Recovered
170.141.250.103,DDoS,High,FALSE,Recovered
176.0.133.20,DDoS,Low,FALSE,Contained
72.146.174.76,Malware,High,FALSE,Blocked
159.168.97.221,Ransomware,Low,FALSE,Contained
182.196.104.79,DDoS,Medium,FALSE,Recovered
126.253.179.96,Malware,Medium,TRUE,Eradicated
162.127.68.206,DDoS,High,FALSE,Eradicated
223.66.58.206,Ransomware,Low,FALSE,Eradicated
118.230.82.124,Phishing,Medium,FALSE,Contained
88.155.208.239,DDoS,Medium,FALSE,Contained
26.17.248.154,Phishing,Critical,FALSE,Eradicated
56.23.41.17,DDoS,Low,FALSE,Recovered
185.151.170.39,Insider Threat,Medium,FALSE,Blocked
64.78.180.202,Ransomware,High,FALSE,Recovered
46.171.240.102,Insider Threat,Critical,FALSE,Contained
206.183.139.171,Ransomware,Low,TRUE,Eradicated
23.33.143.25,DDoS,Critical,FALSE,Recovered
117.118.43.228,DDoS,Medium,FALSE,Blocked
53.80.250.164,DDoS,Critical,FALSE,Contained
135.242.163.87,Phishing,Medium,FALSE,Recovered
164.144.135.145,Phishing,High,TRUE,Eradicated
176.103.47.9,DDoS,Critical,FALSE,Blocked
162.255.115.9,Phishing,Medium,FALSE,Contained
101.170.225.87,DDoS,Medium,FALSE,Contained
11.72.175.7,DDoS,Critical,FALSE,Blocked
42.179.69.224,Ransomware,Low,FALSE,Contained
173.32.222.215,Ransomware,High,FALSE,Recovered
220.22.249.176,Insider Threat,Critical,FALSE,Blocked
115.250.167.229,DDoS,Low,FALSE,Eradicated
141.167.194.225,Malware,Critical,FALSE,Eradicated
59.101.251.180,DDoS,Low,FALSE,Eradicated
13.92.115.66,DDoS,Low,FALSE,Recovered
209.234.80.59,Malware,High,FALSE,Eradicated
147.121.238.147,Malware,Medium,FALSE,Blocked
185.139.157.183,DDoS,Critical,TRUE,Contained
94.12.176.38,DDoS,High,FALSE,Eradicated
201.80.160.15,Phishing,Medium,FALSE,Blocked
205.216.9.44,Phishing,Low,FALSE,Blocked
50.233.174.211,Phishing,High,FALSE,Recovered
77.140.131.218,Insider Threat,High,FALSE,Eradicated
148.117.92.205,DDoS,Low,TRUE,Recovered
216.197.223.37,Malware,Low,FALSE,Recovered
212.119.170.40,DDoS,Low,FALSE,Blocked
123.135.152.139,Malware,Critical,FALSE,Contained
60.4.77.16,Ransomware,Critical,FALSE,Recovered
113.252.209.32,Insider Threat,Low,FALSE,Recovered
93.97.172.17,Phishing,Low,FALSE,Contained
173.239.40.62,Ransomware,Low,FALSE,Recovered
134.122.229.31,DDoS,Critical,FALSE,Recovered
75.70.66.45,DDoS,High,FALSE,Blocked
47.227.142.213,Malware,Medium,FALSE,Eradicated
150.69.123.197,Malware,Medium,FALSE,Eradicated
2.12.60.45,Malware,High,FALSE,Contained
24.211.212.33,Insider Threat,Medium,FALSE,Recovered
144.248.113.241,Insider Threat,Critical,FALSE,Blocked
164.124.100.134,DDoS,Critical,FALSE,Contained
30.33.30.64,Phishing,Medium,FALSE,Recovered
83.14.195.30,Ransomware,High,TRUE,Eradicated
90.81.235.25,DDoS,Low,FALSE,Eradicated
112.62.232.231,Insider Threat,Critical,FALSE,Recovered
175.159.44.77,Insider Threat,Critical,FALSE,Recovered
